carrier,delayed30,delay,destination
Delta,FALSE,-19,DFW
Delta,FALSE,-8,ATL
Delta,FALSE,-28,IAH
Delta,FALSE,-11,MSP
Republic,FALSE,-22,CMH
Republic,FALSE,-28,RDU
Republic,FALSE,-21,DTW
Republic,FALSE,-16,DCA
Republic,FALSE,-9,CMH
Republic,FALSE,14,ORF
Republic,FALSE,-37,MSP
Republic,FALSE,-29,BOS
Delta,FALSE,-25,ATL
Delta,FALSE,-25,MIA
Delta,FALSE,-30,TPA
Delta,FALSE,-24,PBI
Republic,FALSE,-28,JAX
Delta,FALSE,-17,FLL
Delta,FALSE,-22,MCO
Delta,FALSE,-19,MSP
Delta,FALSE,0,ORD
Delta,FALSE,3,CHS
Republic,FALSE,-16,GRR
Delta,FALSE,19,DEN
Republic,FALSE,-13,BOS
Delta,TRUE,88,ORD
Delta,FALSE,-24,ATL
Republic,FALSE,-27,ILM
Republic,FALSE,-3,CVG
Delta,FALSE,-22,DFW
Republic,FALSE,-28,MSN
Republic,FALSE,-8,BUF
Republic,FALSE,-27,CLE
Republic,FALSE,-24,DCA
Republic,FALSE,-13,MCI
Republic,FALSE,-24,OMA
Republic,FALSE,0,SDF
Delta,FALSE,-24,DTW
Republic,FALSE,-11,BOS
Delta,FALSE,-29,ORD
Republic,FALSE,-29,HHH
Republic,FALSE,-39,CMH
Delta,FALSE,-42,MCO
Republic,FALSE,-28,DCA
Republic,FALSE,18,GSP
Republic,FALSE,-37,BOS
Republic,FALSE,-18,SDF
Republic,FALSE,14,IND
Delta,FALSE,-38,IAH
Republic,FALSE,-30,ALB
Delta,FALSE,-9,ATL
Republic,FALSE,-27,DCA
Delta,FALSE,-29,TPA
Republic,FALSE,-27,XNA
Republic,FALSE,-35,IND
Delta,FALSE,-18,SRQ
Republic,FALSE,-7,AVL
Delta,FALSE,-40,ATL
Republic,FALSE,-17,MCI
Delta,FALSE,-32,MIA
Republic,FALSE,-20,CHO
Delta,FALSE,-20,MSP
Republic,FALSE,-33,PIT
Delta,FALSE,-26,DFW
Delta,FALSE,-36,RSW
Delta,FALSE,-24,FLL
Republic,FALSE,-18,BOS
Delta,FALSE,-9,PBI
Delta,FALSE,-29,MSY
Republic,FALSE,-20,ROA
Delta,FALSE,-25,MCO
Republic,FALSE,-26,CMH
Republic,FALSE,-33,CMH
Republic,FALSE,-19,DTW
Republic,FALSE,-28,MKE
Republic,FALSE,-24,MEM
Delta,FALSE,-14,ORD
Delta,FALSE,-17,ATL
Republic,FALSE,-9,OKC
Republic,FALSE,-32,BOS
Delta,FALSE,-17,FLL
Delta,FALSE,-19,DTW
Delta,FALSE,16,DFW
Republic,FALSE,-4,DCA
Republic,FALSE,-25,DAY
Republic,FALSE,-18,STL
Republic,FALSE,-15,MSP
Republic,FALSE,-19,IND
Delta,FALSE,-14,DEN
Republic,FALSE,-18,BNA
Republic,FALSE,-21,CAE
Delta,FALSE,-16,ATL
Republic,FALSE,-14,BOS
Republic,FALSE,-18,CMH
Republic,FALSE,-28,CVG
Republic,FALSE,-32,ILM
Republic,FALSE,-12,BUF
Republic,TRUE,275,GSO
Delta,FALSE,-7,ORD
Republic,FALSE,-32,BOS
Republic,FALSE,-19,CHO
Delta,FALSE,-16,TPA
Republic,FALSE,-21,CLE
Delta,FALSE,-14,ATL
Republic,FALSE,-8,MCI
Delta,FALSE,-30,JAX
Delta,FALSE,-20,DTW
Republic,FALSE,-11,STL
Delta,FALSE,-19,MSP
Republic,FALSE,-29,DTW
Delta,FALSE,-34,FLL
Delta,FALSE,-31,MCO
Delta,FALSE,7,DFW
Delta,FALSE,-34,MIA
Republic,FALSE,-16,TYS
Republic,FALSE,-36,SBN
Republic,FALSE,-18,LIT
Delta,FALSE,-19,ATL
Republic,FALSE,-11,STL
Republic,FALSE,-7,GSP
Delta,FALSE,-19,ORD
Republic,FALSE,0,DCA
Delta,TRUE,70,PBI
Republic,FALSE,-9,DSM
Republic,FALSE,-20,RIC
Delta,TRUE,193,IAH
Delta,FALSE,-31,DTW
Republic,FALSE,-37,SDF
Republic,FALSE,4,BOS
Republic,FALSE,-19,BHM
Republic,FALSE,-22,CMH
Republic,FALSE,-37,IND
Delta,FALSE,-8,ATL
Republic,FALSE,-22,CMH
Republic,FALSE,1,BOS
Republic,FALSE,-11,IND
Delta,TRUE,35,ATL
Delta,FALSE,-8,ORD
Delta,FALSE,-8,MSP
Republic,FALSE,3,MCI
Republic,FALSE,12,DCA
Delta,TRUE,39,DEN
Republic,FALSE,1,OMA
Republic,FALSE,14,OKC
Delta,FALSE,-15,MSY
Republic,FALSE,-16,XNA
Republic,FALSE,-12,IND
Republic,FALSE,-17,BOS
Republic,FALSE,-32,CMH
Delta,FALSE,-23,ATL
Delta,FALSE,-18,MCO
Republic,FALSE,-19,CMH
Delta,FALSE,-25,DTW
Republic,FALSE,-21,SDF
Delta,FALSE,-29,IAH
Republic,FALSE,-4,TUL
Republic,FALSE,-17,CVG
Republic,FALSE,-14,PIT
Republic,FALSE,-17,RIC
Delta,FALSE,-25,PBI
Republic,FALSE,-21,GSO
Republic,FALSE,-22,DTW
Delta,FALSE,2,DFW
Delta,FALSE,1,MIA
Delta,FALSE,-35,TPA
Delta,FALSE,-26,FLL
Delta,FALSE,-22,RSW
Republic,FALSE,-23,OMA
Delta,FALSE,-16,ATL
Republic,FALSE,-18,ILM
Delta,FALSE,-23,MCO
Republic,FALSE,-19,MSN
Republic,FALSE,-20,BOS
Delta,FALSE,-25,ATL
Delta,FALSE,8,JAX
Republic,FALSE,-35,PIT
Republic,FALSE,-22,RDU
Republic,FALSE,-26,DCA
Republic,FALSE,-17,BUF
Republic,FALSE,-29,ORF
Republic,FALSE,-17,BNA
Republic,FALSE,-30,RIC
Republic,FALSE,0,MEM
Republic,FALSE,-25,CLE
Delta,TRUE,43,ORD
Delta,FALSE,-20,BOS
Delta,FALSE,-18,DTW
Delta,FALSE,-20,ATL
Delta,FALSE,4,SLC
Delta,FALSE,-5,LAX
Delta,FALSE,-37,FLL
Delta,FALSE,-33,TPA
Delta,FALSE,-23,MIA
Delta,FALSE,-31,PBI
Delta,FALSE,-33,MCO
Delta,FALSE,-13,MSP
Delta,FALSE,-35,ATL
Republic,FALSE,-17,GRR
Delta,FALSE,-40,IAH
Delta,FALSE,24,PHX
Republic,FALSE,10,CHS
Republic,FALSE,1,SDF
Republic,FALSE,-12,DCA
Republic,FALSE,-20,MSP
Republic,FALSE,-26,BOS
Delta,FALSE,-19,DTW
Delta,FALSE,-28,ATL
Republic,FALSE,-37,ORD
Republic,FALSE,-20,HHH
Delta,FALSE,-33,MCO
Delta,FALSE,-16,DFW
Republic,FALSE,-23,JAX
Republic,FALSE,-18,GSP
Republic,TRUE,71,CMH
Republic,FALSE,-30,MSN
Delta,FALSE,-30,MIA
Delta,FALSE,-6,LAS
Republic,FALSE,-29,PIT
Delta,FALSE,-9,MSP
Delta,FALSE,-17,TPA
Delta,FALSE,-36,FLL
Republic,FALSE,-23,AVL
Delta,FALSE,-20,MCO
Delta,FALSE,-11,SRQ
Republic,FALSE,-7,DCA
Delta,FALSE,-30,RSW
Delta,FALSE,-11,MSY
Republic,FALSE,-18,CHO
Republic,FALSE,-3,CVG
Republic,FALSE,-6,DTW
Delta,FALSE,-42,ATL
Republic,FALSE,-30,BOS
Republic,FALSE,-12,ORD
Republic,FALSE,-11,TYS
Republic,FALSE,-42,CLT
Republic,FALSE,-24,ORF
Delta,FALSE,-5,ORD
Delta,FALSE,-41,FLL
Republic,FALSE,-8,OMA
Republic,TRUE,106,RIC
Delta,FALSE,-41,PBI
Republic,FALSE,-13,OKC
Delta,TRUE,375,DEN
Republic,FALSE,-10,IND
Republic,FALSE,-11,CMH
Republic,FALSE,-20,CMH
Republic,FALSE,-1,XNA
Republic,FALSE,-40,ILM
Delta,FALSE,-15,ATL
Republic,FALSE,-40,DCA
Delta,FALSE,12,ORD
Delta,FALSE,10,DFW
Delta,FALSE,-40,PBI
Republic,FALSE,-31,CLE
Republic,FALSE,-25,MEM
Delta,FALSE,-10,DTW
Delta,FALSE,-9,MSP
Delta,FALSE,-27,IAH
Delta,FALSE,-37,FLL
Republic,FALSE,-16,BNA
Delta,FALSE,-26,MCO
Republic,FALSE,-31,SDF
Republic,FALSE,-27,GSO
Republic,FALSE,-33,RIC
Delta,FALSE,-9,MIA
Delta,FALSE,-9,ATL
Republic,FALSE,-31,PIT
Delta,FALSE,-48,MCO
Republic,FALSE,-29,BOS
Delta,FALSE,-11,DTW
Republic,FALSE,-17,RDU
Republic,FALSE,-26,DCA
Delta,FALSE,-27,MSP
Delta,FALSE,-16,ATL
Republic,FALSE,4,RDU
Delta,FALSE,-36,TPA
Delta,FALSE,-30,ATL
Delta,FALSE,-29,MSY
Delta,FALSE,-34,JAX
Delta,FALSE,2,ORD
Delta,FALSE,-26,RSW
Delta,FALSE,-22,ATL
Delta,FALSE,0,DTW
Delta,FALSE,4,MSP
Delta,FALSE,-25,TPA
Republic,FALSE,-20,JAX
Delta,FALSE,-18,PBI
Delta,FALSE,-30,FLL
Delta,FALSE,-25,MCO
Delta,FALSE,-19,CHS
Delta,FALSE,2,MIA
Delta,TRUE,47,DEN
Republic,FALSE,-3,GRR
Delta,FALSE,-21,ATL
Delta,FALSE,-8,MSP
Delta,FALSE,-21,DFW
Republic,FALSE,-13,DCA
Delta,FALSE,-13,DTW
Republic,FALSE,-26,BOS
Delta,FALSE,-17,ORD
Republic,FALSE,-30,PWM
Republic,FALSE,-20,HHH
Delta,FALSE,-38,MCO
Republic,FALSE,-16,MSN
Delta,FALSE,-35,ATL
Republic,FALSE,-12,GSP
Delta,FALSE,-8,IAH
Republic,FALSE,-34,DCA
Republic,FALSE,-5,SBN
Delta,FALSE,30,RSW
Delta,FALSE,-30,MSP
Republic,FALSE,26,AVL
Republic,FALSE,3,CHO
Delta,FALSE,-22,MIA
Delta,FALSE,1,SRQ
Republic,FALSE,-28,BOS
Delta,FALSE,-8,TPA
Delta,FALSE,-7,DFW
Republic,FALSE,8,MCI
Republic,FALSE,15,CMH
Delta,FALSE,-15,FLL
Republic,FALSE,-11,ROA
Republic,FALSE,16,IND
Delta,FALSE,0,PBI
Delta,FALSE,16,MSY
Delta,FALSE,6,MCO
Republic,FALSE,14,MEM
Delta,FALSE,25,ORD
Republic,FALSE,19,BOS
Republic,TRUE,36,DTW
Republic,FALSE,25,STL
Republic,TRUE,32,MKE
Republic,FALSE,29,CMH
Delta,FALSE,19,DTW
Republic,FALSE,10,RIC
Republic,FALSE,16,BOS
Delta,FALSE,8,ATL
Republic,TRUE,40,OKC
Republic,FALSE,30,DAY
Delta,TRUE,43,DFW
Delta,TRUE,50,FLL
Republic,TRUE,40,STL
Republic,FALSE,13,DCA
Republic,TRUE,59,MSP
Delta,FALSE,8,IAH
Republic,TRUE,35,IND
Republic,FALSE,19,IAH
Republic,FALSE,21,CAE
Republic,FALSE,13,BNA
Republic,FALSE,7,BOS
Delta,TRUE,74,DEN
Delta,FALSE,22,ATL
Republic,FALSE,23,ORD
Republic,FALSE,22,BUF
Republic,FALSE,14,CMH
Republic,FALSE,5,ILM
Republic,FALSE,18,DCA
Delta,FALSE,25,ORD
Republic,FALSE,22,PIT
Republic,FALSE,30,CVG
Republic,FALSE,11,CHO
Delta,FALSE,9,TPA
Republic,FALSE,23,ORF
Republic,FALSE,5,BOS
Republic,FALSE,10,PHL
Republic,TRUE,37,MKE
Delta,FALSE,30,MSP
Delta,FALSE,22,DTW
Republic,FALSE,12,JAX
Delta,TRUE,43,PBI
Delta,TRUE,52,ATL
Delta,FALSE,29,DFW
Delta,FALSE,10,MIA
Republic,FALSE,5,TYS
Delta,FALSE,11,MCO
Republic,FALSE,19,STL
Republic,TRUE,47,STL
Delta,FALSE,22,ATL
Delta,TRUE,34,FLL
Republic,FALSE,16,GSO
Republic,FALSE,28,OMA
Republic,TRUE,93,CLE
Republic,FALSE,5,DCA
Delta,TRUE,48,ORD
Republic,FALSE,30,IND
Delta,FALSE,9,ATL
Republic,FALSE,10,BOS
Republic,TRUE,107,LIT
Republic,FALSE,19,RIC
Republic,TRUE,138,DTW
Republic,TRUE,71,DSM
Republic,FALSE,10,SDF
Republic,TRUE,31,IND
Republic,FALSE,19,BHM
Republic,FALSE,1,BOS
Republic,TRUE,99,GSP
Republic,FALSE,29,CMH
Delta,FALSE,26,MSP
Republic,TRUE,42,CMH
Delta,FALSE,19,ATL
Delta,TRUE,40,ORD
Republic,TRUE,48,MCI
Republic,FALSE,3,DCA
Republic,FALSE,22,IND
Delta,TRUE,65,DEN
Republic,TRUE,40,OMA
Delta,TRUE,100,DTW
Republic,FALSE,5,RDU
Delta,FALSE,14,MSY
Delta,FALSE,-5,MCO
Republic,FALSE,0,BOS
Delta,FALSE,-4,ATL
Delta,FALSE,12,DTW
Republic,FALSE,5,CMH
Republic,TRUE,55,TUL
Republic,FALSE,26,CMH
Delta,FALSE,-11,PBI
Delta,FALSE,12,RSW
Republic,FALSE,13,PIT
Republic,FALSE,13,SDF
Republic,TRUE,31,GSO
Delta,FALSE,-12,MIA
Delta,FALSE,12,DFW
Republic,FALSE,-5,BOS
Delta,FALSE,-16,IAH
Delta,FALSE,-1,TPA
Delta,FALSE,13,ATL
Republic,TRUE,95,XNA
Delta,FALSE,12,FLL
Republic,TRUE,48,DTW
Delta,FALSE,7,MCO
Delta,FALSE,6,JAX
Republic,TRUE,60,PIT
Republic,FALSE,-11,BOS
Delta,FALSE,-15,ATL
Delta,FALSE,17,ORD
Republic,TRUE,89,CVG
Republic,TRUE,52,MSN
Republic,FALSE,17,ILM
Republic,FALSE,5,CLE
Republic,FALSE,1,PIT
Republic,FALSE,-7,DCA
Republic,FALSE,25,BNA
Republic,FALSE,8,ORF
Republic,TRUE,32,BUF
Delta,FALSE,-9,BOS
Republic,TRUE,112,MEM
Republic,TRUE,57,RIC
Delta,FALSE,28,DFW
Republic,FALSE,-11,BOS
Delta,FALSE,-5,ATL
Delta,FALSE,12,DTW
Delta,FALSE,2,ORD
Delta,FALSE,-8,IAH
Delta,FALSE,5,MSP
Republic,FALSE,-7,CMH
Republic,FALSE,-15,DCA
Republic,FALSE,-13,PIT
Republic,FALSE,-10,RDU
Republic,FALSE,11,CMH
Republic,FALSE,1,DTW
Republic,FALSE,4,MSP
Republic,FALSE,6,ORF
Republic,FALSE,-3,BOS
Delta,FALSE,-19,PBI
Delta,FALSE,-8,ATL
Delta,FALSE,-7,TPA
Republic,FALSE,-17,JAX
Delta,FALSE,-24,FLL
Delta,FALSE,-13,MCO
Delta,FALSE,-7,CHS
Delta,FALSE,8,MIA
Delta,FALSE,12,ORD
Delta,FALSE,20,DEN
Republic,FALSE,-7,GRR
Republic,FALSE,9,BOS
Republic,FALSE,-18,ILM
Republic,FALSE,-7,CVG
Delta,FALSE,-8,MSP
Delta,FALSE,-14,ATL
Republic,FALSE,-20,SDF
Delta,FALSE,13,DFW
Republic,FALSE,12,BUF
Republic,FALSE,3,CMH
Republic,FALSE,-4,MCI
Republic,FALSE,28,OMA
Republic,FALSE,3,CLE
Republic,FALSE,6,MSN
Republic,FALSE,2,IAH
Republic,FALSE,5,DCA
Republic,FALSE,-11,BOS
Delta,FALSE,-4,ORD
Delta,FALSE,13,DTW
Republic,FALSE,-24,PWM
Republic,FALSE,-1,GSO
Delta,FALSE,-18,MCO
Republic,FALSE,-5,HHH
Republic,FALSE,21,GSP
Republic,FALSE,-17,DCA
Republic,FALSE,-15,SDF
Republic,FALSE,26,IND
Republic,FALSE,-25,BOS
Delta,FALSE,-22,ATL
Republic,FALSE,-23,PHL
Delta,FALSE,-29,IAH
Republic,FALSE,-18,ALB
Delta,FALSE,-8,TPA
Republic,FALSE,-11,DCA
Republic,FALSE,17,XNA
Republic,FALSE,2,AVL
Republic,FALSE,8,CHO
Delta,FALSE,3,SRQ
Delta,FALSE,-11,MSP
Republic,FALSE,8,PIT
Delta,FALSE,-13,ATL
Delta,FALSE,2,MIA
Republic,FALSE,-3,CMH
Delta,FALSE,19,DFW
Delta,FALSE,-13,FLL
Delta,FALSE,-10,PBI
Delta,FALSE,1,RSW
Republic,FALSE,-2,ROA
Republic,FALSE,-5,BOS
Delta,FALSE,-7,MCO
Republic,FALSE,11,STL
Republic,TRUE,38,MEM
Republic,FALSE,17,DTW
Delta,FALSE,4,ORD
Republic,FALSE,-7,MKE
Delta,TRUE,42,MSY
Republic,TRUE,96,IND
Republic,FALSE,8,OKC
Delta,FALSE,-24,FLL
Republic,FALSE,10,CMH
Republic,FALSE,-6,BOS
Delta,FALSE,-20,ATL
Delta,FALSE,-5,DTW
Republic,FALSE,3,DAY
Republic,FALSE,-12,DCA
Republic,FALSE,-9,RIC
Republic,TRUE,90,CMH
Republic,FALSE,11,MSP
Republic,FALSE,-12,IND
Delta,FALSE,-2,DEN
Republic,FALSE,0,BGR
Delta,FALSE,-1,IAH
Republic,FALSE,-5,CAE
Republic,TRUE,45,STL
Republic,FALSE,-19,BOS
Delta,FALSE,12,ATL
Republic,TRUE,171,BOS
Republic,FALSE,-2,ORD
Republic,FALSE,-13,BUF
Republic,FALSE,-17,ILM
Delta,TRUE,91,DFW
Republic,FALSE,0,CMH
Republic,FALSE,-14,CVG
Republic,FALSE,19,BNA
Republic,FALSE,-4,PIT
Delta,FALSE,16,ORD
Republic,FALSE,-8,CLE
Delta,FALSE,-7,PBI
Republic,FALSE,-11,ORF
Republic,FALSE,-14,BOS
Republic,FALSE,-29,PHL
Delta,FALSE,-12,DTW
Republic,FALSE,-11,JAX
Delta,FALSE,7,MSP
Republic,FALSE,-12,CHO
Delta,FALSE,-19,FLL
Delta,FALSE,-16,MCO
Republic,FALSE,30,STL
Republic,FALSE,-6,DTW
Republic,FALSE,-3,STL
Delta,FALSE,-22,MIA
Delta,FALSE,18,DFW
Delta,FALSE,-15,BOS
Republic,TRUE,68,DCA
Delta,FALSE,-8,ATL
Republic,FALSE,12,LIT
Republic,FALSE,-11,TYS
Republic,FALSE,-18,GSO
Delta,FALSE,-7,ORD
Republic,FALSE,-4,IND
Republic,FALSE,-12,DCA
Delta,TRUE,80,ATL
Delta,TRUE,98,TPA
Republic,FALSE,-11,BOS
Delta,FALSE,-12,ATL
Republic,TRUE,35,DSM
Republic,FALSE,-22,RIC
Delta,FALSE,-4,DTW
Republic,FALSE,3,CMH
Republic,FALSE,-10,SDF
Republic,FALSE,1,GSP
Republic,FALSE,-6,BHM
Republic,FALSE,-8,IND
Republic,FALSE,-12,SDF
Delta,FALSE,-2,DEN
Republic,FALSE,-7,CMH
Delta,FALSE,-8,ATL
Republic,FALSE,-27,BOS
Delta,FALSE,-9,ORD
Delta,FALSE,0,MSP
Republic,TRUE,34,MCI
Republic,FALSE,4,IND
Republic,FALSE,-12,PIT
Republic,FALSE,-15,DCA
Republic,FALSE,21,OMA
Republic,FALSE,13,OKC
Delta,FALSE,-13,MCO
Republic,FALSE,-30,BOS
Delta,FALSE,-14,ATL
Delta,FALSE,18,MSY
Republic,FALSE,-4,CMH
Republic,FALSE,20,XNA
Republic,TRUE,31,TUL
Republic,TRUE,36,RDU
Republic,FALSE,-13,CMH
Delta,FALSE,-10,DTW
Republic,FALSE,-4,GSO
Republic,FALSE,14,BNA
Delta,FALSE,-13,PBI
Delta,FALSE,5,RSW
Republic,FALSE,-6,PIT
Republic,FALSE,29,CVG
Delta,FALSE,9,DFW
Republic,FALSE,28,DTW
Delta,FALSE,-5,MIA
Delta,FALSE,-6,FLL
Republic,FALSE,-16,BOS
Delta,FALSE,-6,ATL
Delta,FALSE,3,TPA
Delta,FALSE,20,IAH
Delta,FALSE,-2,MCO
Republic,FALSE,18,OMA
Delta,FALSE,12,JAX
Republic,FALSE,17,MSN
Delta,FALSE,-27,ATL
Delta,FALSE,-5,ORD
Republic,FALSE,-20,BOS
Republic,FALSE,-16,ILM
Republic,FALSE,5,MEM
Republic,FALSE,-13,DCA
Republic,FALSE,-3,BUF
Republic,FALSE,-12,ORF
Republic,FALSE,1,CLE
Delta,FALSE,-22,BOS
Republic,FALSE,-6,RIC
Delta,FALSE,-11,DTW
Delta,FALSE,-8,ATL
Republic,FALSE,-10,BOS
Delta,FALSE,25,DFW
Delta,FALSE,3,MSP
Delta,FALSE,-6,IAH
Delta,FALSE,6,ORD
Republic,FALSE,-5,PIT
Republic,FALSE,-13,CMH
Republic,FALSE,-8,DTW
Republic,FALSE,-2,CMH
Republic,FALSE,-4,DCA
Republic,FALSE,4,MSP
Republic,FALSE,-16,BOS
Delta,FALSE,-7,TPA
Delta,FALSE,-8,MIA
Republic,FALSE,17,ORF
Delta,FALSE,-16,PBI
Delta,FALSE,-6,MCO
Republic,FALSE,-11,JAX
Delta,FALSE,-3,FLL
Delta,FALSE,17,ATL
Delta,FALSE,-5,CHS
Delta,FALSE,-11,DEN
Delta,FALSE,1,ORD
Republic,TRUE,95,RDU
Republic,FALSE,-8,GRR
Delta,FALSE,-18,ATL
Republic,FALSE,10,CVG
Republic,FALSE,-8,ILM
Republic,FALSE,-26,BOS
Delta,FALSE,-26,MSP
Delta,FALSE,13,DFW
Republic,FALSE,-13,CLE
Republic,FALSE,-17,MSN
Republic,FALSE,4,BUF
Republic,FALSE,-5,OMA
Republic,FALSE,-12,CMH
Republic,FALSE,6,MCI
Republic,FALSE,-14,IAH
Republic,FALSE,-20,SDF
Delta,FALSE,-16,DTW
Republic,FALSE,1,DCA
Republic,FALSE,-20,BOS
Republic,FALSE,-39,PWM
Republic,FALSE,-17,HHH
Republic,FALSE,3,GSP
Delta,FALSE,14,ORD
Delta,FALSE,-23,MCO
Republic,FALSE,-9,IND
Republic,FALSE,7,GSO
Republic,FALSE,-16,DCA
Republic,FALSE,-10,SDF
Republic,FALSE,-29,BOS
Delta,FALSE,-18,ATL
Republic,FALSE,7,PHL
Delta,FALSE,2,IAH
Republic,FALSE,-19,ALB
Republic,FALSE,-2,DCA
Republic,FALSE,7,XNA
Delta,FALSE,-6,TPA
Republic,FALSE,-5,IND
Republic,FALSE,14,AVL
Delta,FALSE,-22,MSP
Republic,FALSE,2,CHO
Republic,FALSE,-4,PIT
Delta,FALSE,-1,MIA
Delta,FALSE,23,SRQ
Delta,FALSE,-1,ATL
Republic,FALSE,-13,BOS
Republic,FALSE,-3,CMH
Delta,FALSE,-8,FLL
Delta,FALSE,29,DFW
Republic,FALSE,-5,ROA
Delta,FALSE,7,RSW
Republic,FALSE,-9,BOS
Delta,FALSE,0,PBI
Delta,FALSE,23,MSY
Delta,FALSE,0,MCO
Republic,TRUE,52,MEM
Delta,FALSE,-6,ORD
Republic,FALSE,-7,DTW
Republic,FALSE,-4,MKE
Republic,FALSE,2,STL
Republic,FALSE,12,OKC
Republic,FALSE,-20,CMH
Delta,FALSE,-16,FLL
Republic,FALSE,-19,BOS
Delta,FALSE,-9,DTW
Republic,FALSE,-16,RIC
Republic,FALSE,-11,DAY
Republic,FALSE,29,DCA
Republic,FALSE,-1,STL
Republic,FALSE,-10,IND
Republic,FALSE,-20,BGR
Republic,FALSE,-26,MSP
Delta,FALSE,-2,IAH
Delta,FALSE,-17,DEN
Republic,FALSE,15,IAH
Republic,TRUE,95,CMH
Delta,FALSE,22,ATL
Republic,FALSE,9,CAE
Republic,FALSE,-30,BOS
Delta,FALSE,-8,ATL
Republic,FALSE,9,BNA
Republic,FALSE,-21,ILM
Republic,FALSE,-16,ORD
Republic,FALSE,-14,BUF
Republic,FALSE,-10,CMH
Delta,FALSE,-10,ORD
Republic,FALSE,-12,CVG
Republic,FALSE,-6,DCA
Republic,FALSE,-17,PIT
Delta,TRUE,123,DFW
Delta,FALSE,-19,TPA
Republic,FALSE,-8,ORF
Delta,FALSE,-11,PBI
Republic,FALSE,-7,CLE
Republic,FALSE,-14,BOS
Delta,FALSE,-3,ATL
Republic,FALSE,-17,PHL
Delta,FALSE,-10,DTW
Republic,FALSE,2,MCI
Republic,FALSE,-11,JAX
Delta,FALSE,-3,MSP
Republic,FALSE,-2,CHO
Delta,FALSE,1,FLL
Delta,FALSE,-14,MCO
Delta,FALSE,-3,DFW
Delta,FALSE,2,MIA
Delta,FALSE,-19,ATL
Republic,FALSE,11,DTW
Republic,FALSE,3,STL
Republic,FALSE,12,LIT
Republic,FALSE,21,TYS
Republic,FALSE,-5,GSO
Republic,FALSE,-17,IND
Delta,FALSE,-6,ORD
Republic,FALSE,12,DCA
Delta,FALSE,-5,ATL
Delta,TRUE,49,BOS
Republic,FALSE,6,DSM
Delta,FALSE,0,DTW
Republic,FALSE,-8,RIC
Republic,FALSE,-1,BOS
Republic,FALSE,-12,SDF
Republic,FALSE,9,GSP
Republic,FALSE,-3,BHM
Republic,FALSE,-8,CMH
Republic,FALSE,-7,IND
Republic,FALSE,-15,CMH
Delta,FALSE,-33,DEN
Delta,FALSE,11,ATL
Republic,FALSE,-20,BOS
Republic,FALSE,-13,OMA
Delta,FALSE,4,ORD
Republic,FALSE,-20,IND
Republic,FALSE,30,MCI
Republic,FALSE,-1,PIT
Republic,FALSE,-9,OKC
Republic,FALSE,8,DCA
Delta,FALSE,-14,MCO
Delta,FALSE,16,MSY
Republic,FALSE,-26,CMH
Republic,FALSE,-26,BOS
Republic,FALSE,-1,XNA
Delta,FALSE,-3,ATL
Delta,TRUE,32,MSP
Republic,FALSE,3,RDU
Republic,FALSE,-6,TUL
Republic,FALSE,-22,CMH
Delta,FALSE,-25,DTW
Republic,FALSE,-10,GSO
Republic,FALSE,-11,SDF
Delta,FALSE,-19,PBI
Republic,FALSE,-8,PIT
Republic,FALSE,-10,CVG
Delta,FALSE,12,DFW
Republic,FALSE,4,DTW
Delta,FALSE,-23,FLL
Delta,FALSE,-14,ATL
Delta,FALSE,-9,MIA
Delta,FALSE,2,TPA
Delta,FALSE,24,IAH
Delta,TRUE,44,RSW
Delta,FALSE,-4,MCO
Republic,FALSE,-5,BOS
Republic,FALSE,-24,OMA
Delta,FALSE,6,JAX
Republic,FALSE,-17,MSN
Delta,FALSE,-13,ORD
Republic,FALSE,-16,ILM
Delta,FALSE,-10,ATL
Republic,FALSE,-28,BOS
Republic,FALSE,-11,BNA
Republic,FALSE,19,MEM
Republic,FALSE,-22,CLE
Republic,FALSE,-12,PIT
Republic,FALSE,-9,ORF
Republic,FALSE,-18,RIC
Republic,FALSE,23,BUF
Republic,FALSE,21,DCA
Delta,FALSE,-31,BOS
Delta,FALSE,-6,DFW
Delta,FALSE,0,ATL
Republic,FALSE,-7,BOS
Delta,FALSE,-15,DTW
Delta,FALSE,-17,MSP
Delta,FALSE,9,ORD
Delta,FALSE,12,IAH
Republic,FALSE,-17,CMH
Republic,FALSE,-31,MSP
Republic,FALSE,-5,DCA
Republic,FALSE,-1,RDU
Republic,FALSE,-19,PIT
Republic,FALSE,5,CMH
Republic,FALSE,-12,ORF
Republic,FALSE,-22,DTW
Delta,FALSE,-6,ATL
Delta,FALSE,-3,MIA
Delta,FALSE,-8,FLL
Delta,FALSE,9,TPA
Delta,FALSE,2,MCO
Delta,FALSE,15,PBI
Republic,FALSE,-1,BOS
Delta,FALSE,-16,MSP
Delta,FALSE,-18,ORD
Republic,FALSE,11,JAX
Delta,FALSE,-5,DEN
Delta,FALSE,12,CHS
Republic,FALSE,9,ILM
Republic,FALSE,-19,CVG
Delta,FALSE,-23,ATL
Republic,FALSE,-8,BOS
Republic,FALSE,-31,SDF
Republic,FALSE,-27,OMA
Republic,FALSE,-19,MSN
Republic,FALSE,8,BUF
Republic,FALSE,-27,MCI
Republic,FALSE,-11,DCA
Republic,FALSE,-5,IAH
Republic,FALSE,9,CLE
Delta,FALSE,28,DFW
Republic,FALSE,1,CMH
Republic,FALSE,-13,BOS
Delta,FALSE,-23,ORD
Delta,FALSE,4,DTW
