"","carrier","delayed30","delay","destination"
"58566","JetBlue",FALSE,10,"FLL"
"58567","JetBlue",FALSE,-4,"IAD"
"58568","JetBlue",FALSE,-19,"LAS"
"58569","Delta",FALSE,-29,"BOS"
"58570","JetBlue",FALSE,-8,"ACK"
"58571","Delta",FALSE,-20,"LAX"
"58572","JetBlue",FALSE,-13,"LAX"
"58573","JetBlue",FALSE,5,"BTV"
"58574","JetBlue",FALSE,-3,"BUF"
"58575","JetBlue",FALSE,-5,"BOS"
"58576","JetBlue",FALSE,-8,"SYR"
"58577","JetBlue",FALSE,-16,"PBI"
"58578","Delta",FALSE,-21,"SLC"
"58579","JetBlue",FALSE,0,"PWM"
"58580","Delta",FALSE,-15,"ATL"
"58581","JetBlue",FALSE,-11,"BUF"
"58582","JetBlue",FALSE,-23,"HOU"
"58583","JetBlue",FALSE,-11,"MVY"
"58584","JetBlue",FALSE,-17,"BOS"
"58585","JetBlue",FALSE,-44,"LGB"
"58586","JetBlue",FALSE,-25,"CHS"
"58587","Delta",FALSE,30,"SFO"
"58588","JetBlue",FALSE,6,"MCO"
"58589","JetBlue",FALSE,-29,"FLL"
"58590","JetBlue",FALSE,-3,"ROC"
"58591","JetBlue",FALSE,-20,"SJU"
"58592","JetBlue",FALSE,-6,"JAX"
"58593","JetBlue",FALSE,-28,"TPA"
"58594","JetBlue",FALSE,-9,"BTV"
"58595","Delta",FALSE,-13,"BOS"
"58596","JetBlue",FALSE,-21,"MSY"
"58597","Delta",FALSE,-24,"SEA"
"58598","Delta",FALSE,-31,"SFO"
"58599","Delta",FALSE,-24,"LAX"
"58600","Delta",FALSE,-3,"LAS"
"58601","Delta",FALSE,-37,"FLL"
"58602","Delta",FALSE,-9,"ATL"
"58603","Delta",FALSE,-11,"SLC"
"58604","Delta",FALSE,1,"SJU"
"58605","Delta",FALSE,-27,"MCO"
"58606","JetBlue",FALSE,-30,"ORD"
"58607","Delta",FALSE,-33,"AUS"
"58608","JetBlue",FALSE,-25,"BUF"
"58609","Delta",FALSE,-26,"BOS"
"58610","JetBlue",TRUE,43,"RSW"
"58611","Delta",FALSE,-29,"MIA"
"58612","JetBlue",TRUE,63,"MCO"
"58613","JetBlue",FALSE,-27,"FLL"
"58614","JetBlue",FALSE,-15,"LAX"
"58615","Delta",FALSE,-3,"PDX"
"58616","JetBlue",FALSE,-37,"SAN"
"58617","JetBlue",FALSE,-11,"SFO"
"58618","JetBlue",FALSE,-20,"PWM"
"58619","JetBlue",FALSE,-15,"CLT"
"58620","JetBlue",FALSE,-17,"OAK"
"58621","JetBlue",FALSE,-7,"BOS"
"58622","JetBlue",FALSE,-8,"RDU"
"58623","JetBlue",FALSE,-12,"SYR"
"58624","JetBlue",FALSE,5,"ROC"
"58625","Delta",FALSE,27,"LAX"
"58626","Delta",FALSE,-23,"LAS"
"58627","JetBlue",FALSE,-7,"SEA"
"58628","JetBlue",FALSE,-1,"IAD"
"58629","JetBlue",FALSE,-23,"BUR"
"58630","Delta",FALSE,-21,"LAX"
"58631","JetBlue",FALSE,-36,"LGB"
"58632","Delta",FALSE,-37,"MIA"
"58633","Delta",FALSE,-24,"SAN"
"58634","Delta",FALSE,-9,"DTW"
"58635","JetBlue",FALSE,-22,"LAS"
"58636","Delta",FALSE,-10,"SEA"
"58637","JetBlue",FALSE,-10,"PBI"
"58638","Delta",FALSE,-20,"TPA"
"58639","JetBlue",FALSE,-11,"BUF"
"58640","JetBlue",TRUE,118,"MCO"
"58641","JetBlue",FALSE,0,"SJC"
"58642","JetBlue",FALSE,-29,"MCO"
"58643","Delta",FALSE,-28,"SFO"
"58644","Delta",FALSE,-40,"PHX"
"58645","Delta",FALSE,-11,"DEN"
"58646","Delta",FALSE,17,"LAS"
"58647","Delta",FALSE,-34,"FLL"
"58648","Delta",FALSE,-26,"MCO"
"58649","JetBlue",FALSE,-22,"SLC"
"58650","Delta",FALSE,6,"SAT"
"58651","JetBlue",FALSE,8,"TPA"
"58652","JetBlue",FALSE,3,"SMF"
"58653","JetBlue",FALSE,-6,"FLL"
"58654","Delta",FALSE,-11,"SLC"
"58655","JetBlue",FALSE,-4,"MCO"
"58656","JetBlue",FALSE,5,"BOS"
"58657","JetBlue",FALSE,2,"BUF"
"58658","JetBlue",FALSE,1,"ORD"
"58659","JetBlue",FALSE,-25,"SFO"
"58660","JetBlue",FALSE,6,"ABQ"
"58661","Delta",FALSE,-9,"BOS"
"58662","JetBlue",FALSE,-11,"LAX"
"58663","JetBlue",FALSE,-27,"AUS"
"58664","Delta",FALSE,-13,"SJU"
"58665","Delta",FALSE,-26,"LAX"
"58666","JetBlue",FALSE,-32,"MSY"
"58667","JetBlue",FALSE,19,"PHX"
"58668","Delta",TRUE,101,"ATL"
"58669","JetBlue",FALSE,-31,"JAX"
"58670","JetBlue",FALSE,13,"PDX"
"58671","JetBlue",FALSE,-24,"DEN"
"58672","JetBlue",FALSE,19,"SJU"
"58673","JetBlue",FALSE,-12,"ROC"
"58674","JetBlue",FALSE,-13,"BTV"
"58675","JetBlue",FALSE,-8,"PWM"
"58676","JetBlue",FALSE,2,"BOS"
"58677","JetBlue",FALSE,10,"SYR"
"58678","JetBlue",FALSE,10,"PSE"
"58679","JetBlue",FALSE,5,"SJU"
"58680","JetBlue",FALSE,16,"BQN"
"58681","JetBlue",FALSE,-28,"FLL"
"58682","JetBlue",FALSE,-20,"MSY"
"58683","JetBlue",FALSE,-9,"ORD"
"58684","JetBlue",FALSE,-12,"BUF"
"58685","JetBlue",FALSE,-28,"LAS"
"58686","Delta",FALSE,-9,"ATL"
"58687","JetBlue",FALSE,-32,"TPA"
"58688","JetBlue",FALSE,-20,"BOS"
"58689","JetBlue",FALSE,-43,"LAX"
"58690","JetBlue",FALSE,-30,"MCO"
"58691","Delta",FALSE,-29,"LAX"
"58692","Delta",FALSE,-27,"SFO"
"58693","JetBlue",FALSE,2,"SJU"
"58694","Delta",FALSE,-24,"SLC"
"58695","Delta",FALSE,-14,"SEA"
"58696","JetBlue",FALSE,-29,"SRQ"
"58697","JetBlue",FALSE,-15,"CHS"
"58698","JetBlue",FALSE,-21,"FLL"
"58699","JetBlue",FALSE,-5,"RDU"
"58700","Delta",FALSE,-26,"MCO"
"58701","Delta",FALSE,-28,"MIA"
"58702","Delta",TRUE,73,"SJU"
"58703","JetBlue",FALSE,-14,"BUF"
"58704","Delta",FALSE,-11,"FLL"
"58705","Delta",FALSE,-21,"TPA"
"58706","Delta",FALSE,-10,"ATL"
"58707","Delta",FALSE,-22,"SAN"
"58708","Delta",FALSE,-18,"LAS"
"58709","JetBlue",FALSE,-24,"RSW"
"58710","JetBlue",FALSE,19,"SJU"
"58711","JetBlue",FALSE,-14,"MCO"
"58712","JetBlue",FALSE,-25,"HOU"
"58713","JetBlue",FALSE,-15,"JAX"
"58714","JetBlue",FALSE,9,"CLT"
"58715","JetBlue",FALSE,-19,"SAN"
"58716","Delta",FALSE,-3,"SJU"
"58717","Delta",FALSE,-20,"LAX"
"58718","JetBlue",FALSE,-22,"AUS"
"58719","JetBlue",FALSE,-31,"SFO"
"58720","JetBlue",FALSE,-9,"SEA"
"58721","Delta",FALSE,-4,"BOS"
"58722","Delta",FALSE,-7,"SEA"
"58723","Delta",FALSE,-15,"SFO"
"58724","JetBlue",FALSE,5,"PWM"
"58725","JetBlue",FALSE,13,"BTV"
"58726","JetBlue",FALSE,6,"SYR"
"58727","JetBlue",FALSE,-27,"LAX"
"58728","JetBlue",FALSE,1,"ROC"
"58729","JetBlue",FALSE,-25,"LAS"
"58730","JetBlue",FALSE,-34,"PBI"
"58731","JetBlue",FALSE,-14,"TPA"
"58732","JetBlue",FALSE,-7,"BOS"
"58733","Delta",FALSE,-20,"LAS"
"58734","JetBlue",FALSE,-20,"MCO"
"58735","JetBlue",FALSE,-10,"BUF"
"58736","JetBlue",FALSE,-32,"FLL"
"58737","Delta",FALSE,-35,"MCO"
"58738","JetBlue",FALSE,-21,"IAD"
"58739","Delta",FALSE,-17,"SLC"
"58740","JetBlue",FALSE,-30,"LAS"
"58741","Delta",FALSE,-14,"BOS"
"58742","JetBlue",FALSE,-3,"ACK"
"58743","Delta",FALSE,-15,"LAX"
"58744","JetBlue",FALSE,-29,"LAX"
"58745","JetBlue",FALSE,-11,"BUF"
"58746","JetBlue",FALSE,-27,"FLL"
"58747","JetBlue",FALSE,14,"BTV"
"58748","Delta",FALSE,-45,"SLC"
"58749","JetBlue",FALSE,-7,"BOS"
"58750","JetBlue",FALSE,-18,"PBI"
"58751","Delta",FALSE,-36,"SFO"
"58752","Delta",FALSE,10,"ATL"
"58753","JetBlue",FALSE,0,"BUF"
"58754","JetBlue",FALSE,-23,"HOU"
"58755","JetBlue",FALSE,-11,"BOS"
"58756","JetBlue",FALSE,-26,"CHS"
"58757","JetBlue",FALSE,-10,"MCO"
"58758","JetBlue",FALSE,-27,"LGB"
"58759","JetBlue",FALSE,-12,"FLL"
"58760","JetBlue",FALSE,-28,"JAX"
"58761","JetBlue",FALSE,-10,"ROC"
"58762","JetBlue",TRUE,33,"SJU"
"58763","JetBlue",FALSE,-28,"MSY"
"58764","JetBlue",FALSE,-13,"BTV"
"58765","Delta",FALSE,-6,"BOS"
"58766","JetBlue",FALSE,-27,"TPA"
"58767","Delta",FALSE,-12,"SEA"
"58768","Delta",FALSE,-21,"SFO"
"58769","JetBlue",FALSE,-35,"MCO"
"58770","JetBlue",FALSE,-3,"RSW"
"58771","Delta",FALSE,-36,"FLL"
"58772","Delta",FALSE,-20,"LAS"
"58773","Delta",FALSE,17,"SJU"
"58774","Delta",FALSE,-17,"ATL"
"58775","Delta",FALSE,-30,"MCO"
"58776","JetBlue",FALSE,-26,"ORD"
"58777","Delta",FALSE,-26,"AUS"
"58778","Delta",FALSE,7,"LAX"
"58779","JetBlue",FALSE,-14,"BUF"
"58780","Delta",FALSE,-25,"BOS"
"58781","Delta",FALSE,-30,"MIA"
"58782","JetBlue",FALSE,-31,"FLL"
"58783","JetBlue",FALSE,-31,"LAX"
"58784","JetBlue",FALSE,-42,"SFO"
"58785","JetBlue",FALSE,-21,"SAN"
"58786","JetBlue",FALSE,-13,"PWM"
"58787","Delta",FALSE,-22,"PDX"
"58788","JetBlue",FALSE,-19,"CLT"
"58789","JetBlue",FALSE,-23,"OAK"
"58790","JetBlue",FALSE,-4,"BOS"
"58791","Delta",FALSE,4,"LAX"
"58792","JetBlue",FALSE,-5,"SYR"
"58793","JetBlue",FALSE,-2,"ROC"
"58794","Delta",FALSE,-15,"LAS"
"58795","JetBlue",FALSE,11,"RDU"
"58796","JetBlue",FALSE,-9,"IAD"
"58797","JetBlue",FALSE,-22,"BUR"
"58798","Delta",TRUE,112,"SLC"
"58799","JetBlue",FALSE,9,"SEA"
"58800","Delta",FALSE,-42,"MIA"
"58801","Delta",FALSE,-6,"LAX"
"58802","JetBlue",FALSE,-5,"LAS"
"58803","Delta",FALSE,-21,"TPA"
"58804","JetBlue",FALSE,-10,"PBI"
"58805","Delta",FALSE,-20,"SEA"
"58806","JetBlue",FALSE,-4,"BUF"
"58807","JetBlue",TRUE,114,"MCO"
"58808","Delta",FALSE,-17,"ATL"
"58809","Delta",FALSE,12,"DTW"
"58810","JetBlue",FALSE,-6,"SJC"
"58811","Delta",FALSE,0,"SAN"
"58812","JetBlue",FALSE,-7,"MCO"
"58813","Delta",FALSE,9,"PHX"
"58814","Delta",FALSE,-14,"SFO"
"58815","Delta",FALSE,-13,"MCO"
"58816","Delta",FALSE,10,"DEN"
"58817","JetBlue",FALSE,-13,"SLC"
"58818","Delta",FALSE,-49,"SAT"
"58819","Delta",FALSE,22,"LAS"
"58820","Delta",FALSE,-1,"SLC"
"58821","JetBlue",FALSE,2,"FLL"
"58822","JetBlue",FALSE,-23,"ABQ"
"58823","JetBlue",FALSE,12,"TPA"
"58824","JetBlue",FALSE,-12,"BUF"
"58825","JetBlue",FALSE,4,"BOS"
"58826","JetBlue",FALSE,-19,"PHX"
"58827","JetBlue",FALSE,-30,"SFO"
"58828","Delta",FALSE,-2,"SJU"
"58829","JetBlue",FALSE,6,"ORD"
"58830","Delta",FALSE,-23,"BOS"
"58831","JetBlue",FALSE,-7,"LAX"
"58832","JetBlue",FALSE,-22,"PDX"
"58833","Delta",TRUE,72,"FLL"
"58834","Delta",FALSE,-29,"LAX"
"58835","JetBlue",FALSE,5,"AUS"
"58836","JetBlue",FALSE,-17,"DEN"
"58837","JetBlue",FALSE,29,"SJU"
"58838","Delta",FALSE,-26,"ATL"
"58839","JetBlue",FALSE,-22,"SYR"
"58840","JetBlue",FALSE,-7,"BTV"
"58841","JetBlue",FALSE,-15,"PWM"
"58842","JetBlue",FALSE,-9,"ROC"
"58843","JetBlue",FALSE,-10,"BOS"
"58844","JetBlue",FALSE,2,"PSE"
"58845","JetBlue",TRUE,80,"SYR"
"58846","JetBlue",TRUE,42,"PSE"
"58847","JetBlue",FALSE,5,"BQN"
"58848","JetBlue",FALSE,8,"SJU"
"58849","JetBlue",FALSE,-21,"MSY"
"58850","JetBlue",FALSE,-16,"LAS"
"58851","JetBlue",FALSE,-1,"BUF"
"58852","JetBlue",FALSE,-1,"ORD"
"58853","Delta",FALSE,-13,"ATL"
"58854","JetBlue",FALSE,-21,"TPA"
"58855","Delta",FALSE,-7,"SJU"
"58856","JetBlue",FALSE,-2,"BOS"
"58857","Delta",FALSE,-17,"SFO"
"58858","JetBlue",FALSE,-18,"MCO"
"58859","JetBlue",FALSE,-30,"LAX"
"58860","Delta",FALSE,-22,"SLC"
"58861","JetBlue",FALSE,10,"SJU"
"58862","Delta",FALSE,-25,"LAX"
"58863","Delta",FALSE,-21,"SEA"
"58864","JetBlue",FALSE,-28,"SRQ"
"58865","JetBlue",FALSE,-17,"CHS"
"58866","JetBlue",FALSE,7,"FLL"
"58867","Delta",FALSE,-11,"MIA"
"58868","Delta",FALSE,-32,"SAN"
"58869","JetBlue",FALSE,-13,"RDU"
"58870","Delta",FALSE,-30,"TPA"
"58871","Delta",FALSE,-17,"ATL"
"58872","Delta",FALSE,-29,"LAS"
"58873","JetBlue",FALSE,-8,"BUF"
"58874","JetBlue",FALSE,-24,"RSW"
"58875","JetBlue",FALSE,-24,"MCO"
"58876","JetBlue",FALSE,-25,"JAX"
"58877","JetBlue",FALSE,-27,"HOU"
"58878","JetBlue",FALSE,-13,"CLT"
"58879","JetBlue",FALSE,-16,"SAN"
"58880","Delta",FALSE,2,"FLL"
"58881","JetBlue",TRUE,41,"SJU"
"58882","JetBlue",FALSE,-31,"SFO"
"58883","Delta",FALSE,-7,"SJU"
"58884","Delta",FALSE,-17,"BOS"
"58885","Delta",FALSE,12,"LAX"
"58886","JetBlue",FALSE,-28,"AUS"
"58887","Delta",FALSE,-26,"SFO"
"58888","JetBlue",FALSE,-14,"SEA"
"58889","JetBlue",FALSE,-5,"PWM"
"58890","JetBlue",FALSE,-17,"BTV"
"58891","JetBlue",FALSE,-15,"SYR"
"58892","JetBlue",FALSE,-15,"ROC"
"58893","JetBlue",FALSE,-32,"LAS"
"58894","JetBlue",FALSE,-5,"PBI"
"58895","JetBlue",FALSE,-24,"TPA"
"58896","Delta",FALSE,-8,"LAS"
"58897","JetBlue",TRUE,38,"LAX"
"58898","JetBlue",FALSE,-9,"BOS"
"58899","JetBlue",FALSE,-15,"MCO"
"58900","JetBlue",FALSE,-13,"BUF"
"58901","Delta",FALSE,-38,"MCO"
"58902","JetBlue",FALSE,-21,"FLL"
"58903","Delta",FALSE,-18,"SLC"
"58904","JetBlue",FALSE,-12,"IAD"
"58905","JetBlue",FALSE,-14,"LAS"
"58906","JetBlue",FALSE,12,"ACK"
"58907","JetBlue",FALSE,-41,"LAX"
"58908","JetBlue",FALSE,-12,"BTV"
"58909","JetBlue",FALSE,-3,"BUF"
"58910","Delta",FALSE,22,"BOS"
"58911","JetBlue",FALSE,-1,"FLL"
"58912","JetBlue",FALSE,-7,"PBI"
"58913","JetBlue",FALSE,-3,"BOS"
"58914","Delta",FALSE,-20,"SLC"
"58915","JetBlue",FALSE,-17,"BUF"
"58916","Delta",FALSE,-7,"ATL"
"58917","JetBlue",FALSE,-27,"BOS"
"58918","JetBlue",FALSE,-1,"HOU"
"58919","JetBlue",FALSE,-17,"CHS"
"58920","JetBlue",FALSE,-22,"LGB"
"58921","JetBlue",FALSE,14,"MCO"
"58922","JetBlue",FALSE,-16,"FLL"
"58923","JetBlue",FALSE,5,"ROC"
"58924","JetBlue",FALSE,-8,"JAX"
"58925","JetBlue",FALSE,15,"SJU"
"58926","JetBlue",FALSE,-17,"BTV"
"58927","JetBlue",FALSE,-14,"MSY"
"58928","Delta",FALSE,1,"BOS"
"58929","Delta",FALSE,15,"SEA"
"58930","JetBlue",FALSE,-15,"TPA"
"58931","JetBlue",FALSE,0,"RSW"
"58932","Delta",FALSE,14,"PIT"
"58933","Delta",TRUE,49,"SFO"
"58934","Delta",TRUE,32,"LAS"
"58935","JetBlue",FALSE,-10,"MCO"
"58936","Delta",FALSE,-10,"SJU"
"58937","Delta",FALSE,-11,"FLL"
"58938","Delta",TRUE,73,"SLC"
"58939","Delta",FALSE,29,"ATL"
"58940","Delta",FALSE,16,"LAX"
"58941","Delta",FALSE,-1,"MCO"
"58942","JetBlue",TRUE,55,"ORD"
"58943","Delta",FALSE,16,"AUS"
"58944","JetBlue",TRUE,59,"BUF"
"58945","JetBlue",FALSE,0,"MCO"
"58946","JetBlue",FALSE,16,"LAX"
"58947","JetBlue",FALSE,-10,"FLL"
"58948","JetBlue",TRUE,67,"SFO"
"58949","Delta",FALSE,4,"BOS"
"58950","JetBlue",FALSE,18,"SAN"
"58951","Delta",FALSE,14,"MIA"
"58952","Delta",FALSE,-11,"LAX"
"58953","Delta",TRUE,74,"PDX"
"58954","JetBlue",FALSE,15,"PWM"
"58955","JetBlue",FALSE,12,"OAK"
"58956","Delta",FALSE,20,"SFO"
"58957","JetBlue",FALSE,13,"BOS"
"58958","JetBlue",TRUE,97,"ROC"
"58959","JetBlue",TRUE,108,"SYR"
"58960","JetBlue",TRUE,93,"CLT"
"58961","JetBlue",TRUE,56,"RDU"
"58962","Delta",FALSE,27,"LAS"
"58963","JetBlue",TRUE,44,"IAD"
"58964","Delta",TRUE,32,"LAX"
"58965","Delta",TRUE,92,"SAN"
"58966","JetBlue",TRUE,90,"SEA"
"58967","JetBlue",TRUE,56,"SFO"
"58968","Delta",TRUE,38,"TPA"
"58969","JetBlue",TRUE,38,"PBI"
"58970","JetBlue",TRUE,96,"LAS"
"58971","Delta",TRUE,111,"SEA"
"58972","Delta",TRUE,79,"PHX"
"58973","Delta",FALSE,23,"ATL"
"58974","Delta",TRUE,85,"SFO"
"58975","Delta",TRUE,62,"MIA"
"58976","Delta",TRUE,90,"MCO"
"58977","Delta",TRUE,78,"LAS"
"58978","Delta",FALSE,12,"FLL"
"58979","Delta",TRUE,111,"DEN"
"58980","JetBlue",TRUE,62,"SLC"
"58981","JetBlue",TRUE,97,"SJC"
"58982","Delta",TRUE,38,"SAT"
"58983","JetBlue",TRUE,51,"TPA"
"58984","JetBlue",FALSE,9,"FLL"
"58985","JetBlue",FALSE,28,"MCO"
"58986","JetBlue",TRUE,43,"ABQ"
"58987","Delta",TRUE,76,"SLC"
"58988","JetBlue",TRUE,48,"BUF"
"58989","JetBlue",FALSE,11,"PHX"
"58990","JetBlue",TRUE,72,"SMF"
"58991","JetBlue",FALSE,10,"SFO"
"58992","JetBlue",TRUE,146,"BUF"
"58993","Delta",TRUE,45,"SJU"
"58994","JetBlue",TRUE,41,"ORD"
"58995","JetBlue",FALSE,-10,"AUS"
"58996","JetBlue",FALSE,21,"PDX"
"58997","Delta",TRUE,33,"BOS"
"58998","JetBlue",TRUE,71,"BOS"
"58999","JetBlue",TRUE,197,"BUR"
"59000","JetBlue",TRUE,32,"LAX"
"59001","JetBlue",FALSE,30,"DEN"
"59002","JetBlue",TRUE,57,"SJU"
"59003","JetBlue",FALSE,20,"ROC"
"59004","JetBlue",FALSE,25,"BTV"
"59005","JetBlue",FALSE,16,"BOS"
"59006","Delta",TRUE,101,"LAX"
"59007","JetBlue",TRUE,41,"PWM"
"59008","Delta",TRUE,283,"DTW"
"59009","JetBlue",TRUE,81,"SYR"
"59010","JetBlue",TRUE,33,"PSE"
"59011","Delta",TRUE,167,"SEA"
"59012","JetBlue",TRUE,117,"BOS"
"59013","JetBlue",TRUE,114,"PWM"
"59014","JetBlue",TRUE,209,"MSY"
"59015","JetBlue",TRUE,213,"JAX"
"59016","JetBlue",TRUE,169,"ROC"
"59017","JetBlue",FALSE,-5,"SJU"
"59018","JetBlue",FALSE,-6,"BQN"
"59019","JetBlue",FALSE,-11,"ORD"
"59020","JetBlue",FALSE,-29,"MSY"
"59021","JetBlue",FALSE,-17,"BUF"
"59022","JetBlue",FALSE,-8,"LAS"
"59023","JetBlue",FALSE,-15,"PBI"
"59024","JetBlue",FALSE,-29,"TPA"
"59025","Delta",FALSE,1,"ATL"
"59026","JetBlue",FALSE,-18,"MCO"
"59027","Delta",FALSE,-15,"SJU"
"59028","JetBlue",FALSE,-49,"LAX"
"59029","Delta",FALSE,-8,"LAX"
"59030","Delta",FALSE,-12,"SFO"
"59031","JetBlue",FALSE,-13,"SJU"
"59032","Delta",FALSE,-21,"SLC"
"59033","JetBlue",FALSE,19,"BOS"
"59034","Delta",FALSE,-18,"SEA"
"59035","JetBlue",FALSE,-24,"SRQ"
"59036","JetBlue",FALSE,-8,"CHS"
"59037","JetBlue",FALSE,-18,"FLL"
"59038","Delta",FALSE,-20,"FLL"
"59039","Delta",FALSE,-13,"MCO"
"59040","JetBlue",FALSE,-23,"RDU"
"59041","Delta",FALSE,-16,"MIA"
"59042","Delta",FALSE,-22,"SAN"
"59043","JetBlue",FALSE,-4,"MCO"
"59044","JetBlue",FALSE,-27,"RSW"
"59045","Delta",FALSE,-15,"LAS"
"59046","JetBlue",FALSE,-24,"HOU"
"59047","JetBlue",FALSE,-18,"JAX"
"59048","JetBlue",FALSE,-8,"SJU"
"59049","JetBlue",FALSE,-12,"CLT"
"59050","Delta",FALSE,-8,"TPA"
"59051","Delta",FALSE,-12,"ATL"
"59052","JetBlue",FALSE,11,"SAN"
"59053","JetBlue",FALSE,21,"SFO"
"59054","Delta",FALSE,-7,"LAX"
"59055","Delta",FALSE,-7,"SJU"
"59056","Delta",FALSE,-13,"SFO"
"59057","JetBlue",FALSE,-30,"AUS"
"59058","JetBlue",FALSE,-1,"SEA"
"59059","Delta",FALSE,-10,"BOS"
"59060","JetBlue",FALSE,-15,"PWM"
"59061","JetBlue",FALSE,-9,"BTV"
"59062","JetBlue",FALSE,-5,"SYR"
"59063","JetBlue",FALSE,-10,"LAX"
"59064","JetBlue",TRUE,81,"BUF"
"59065","JetBlue",FALSE,-6,"ROC"
"59066","JetBlue",FALSE,14,"LAS"
"59067","JetBlue",FALSE,-14,"PBI"
"59068","JetBlue",FALSE,-22,"TPA"
"59069","JetBlue",FALSE,-1,"BOS"
"59070","JetBlue",FALSE,3,"MCO"
"59071","Delta",TRUE,40,"LAS"
"59072","JetBlue",FALSE,-4,"BUF"
"59073","Delta",FALSE,-4,"MCO"
"59074","JetBlue",FALSE,0,"FLL"
"59075","Delta",FALSE,1,"SLC"
"59076","JetBlue",FALSE,-3,"LAS"
"59077","JetBlue",TRUE,48,"IAD"
"59078","JetBlue",FALSE,-15,"LAX"
"59079","Delta",FALSE,-10,"BOS"
"59080","Delta",TRUE,61,"LAX"
"59081","JetBlue",FALSE,1,"BTV"
"59082","JetBlue",FALSE,1,"FLL"
"59083","JetBlue",TRUE,55,"BUF"
"59084","JetBlue",TRUE,48,"ACK"
"59085","JetBlue",FALSE,7,"PBI"
"59086","Delta",FALSE,19,"SLC"
"59087","Delta",FALSE,22,"SFO"
"59088","JetBlue",FALSE,27,"SYR"
"59089","JetBlue",FALSE,25,"BOS"
"59090","JetBlue",FALSE,10,"PWM"
"59091","Delta",FALSE,2,"ATL"
"59092","JetBlue",FALSE,9,"BUF"
"59093","JetBlue",TRUE,58,"HOU"
"59094","JetBlue",FALSE,-10,"MVY"
"59095","JetBlue",FALSE,21,"MCO"
"59096","JetBlue",TRUE,36,"CHS"
"59097","JetBlue",TRUE,45,"LGB"
"59098","JetBlue",FALSE,12,"JAX"
"59099","JetBlue",TRUE,78,"ROC"
"59100","JetBlue",FALSE,16,"FLL"
"59101","JetBlue",TRUE,67,"BOS"
"59102","JetBlue",FALSE,8,"SJU"
"59103","JetBlue",FALSE,23,"TPA"
"59104","JetBlue",FALSE,3,"RSW"
"59105","Delta",TRUE,49,"SFO"
"59106","Delta",FALSE,-11,"FLL"
"59107","Delta",FALSE,19,"LAS"
"59108","JetBlue",FALSE,-8,"MCO"
"59109","Delta",TRUE,75,"LAX"
"59110","Delta",TRUE,49,"BOS"
"59111","Delta",FALSE,18,"SJU"
"59112","Delta",FALSE,-6,"MCO"
"59113","JetBlue",FALSE,-5,"MCO"
"59114","Delta",TRUE,42,"AUS"
"59115","JetBlue",FALSE,-5,"LAX"
"59116","Delta",TRUE,56,"ATL"
"59117","Delta",TRUE,61,"PDX"
"59118","JetBlue",TRUE,111,"MSY"
"59119","JetBlue",TRUE,42,"OAK"
"59120","Delta",FALSE,17,"LAX"
"59121","JetBlue",FALSE,3,"PWM"
"59122","Delta",FALSE,23,"ATL"
"59123","Delta",TRUE,112,"SAN"
"59124","Delta",FALSE,18,"MIA"
"59125","JetBlue",TRUE,116,"LGB"
"59126","Delta",TRUE,106,"LAX"
"59127","Delta",TRUE,112,"SEA"
"59128","Delta",TRUE,98,"MIA"
"59129","JetBlue",TRUE,124,"LAS"
"59130","Delta",TRUE,124,"LAS"
"59131","JetBlue",TRUE,127,"FLL"
"59132","Delta",TRUE,113,"DEN"
"59133","Delta",TRUE,177,"SFO"
"59134","JetBlue",TRUE,190,"SAN"
"59135","Delta",FALSE,-8,"FLL"
"59136","JetBlue",TRUE,123,"SJC"
"59137","JetBlue",TRUE,89,"SLC"
"59138","Delta",TRUE,70,"TPA"
"59139","JetBlue",TRUE,47,"MCO"
"59140","Delta",TRUE,82,"ATL"
"59141","Delta",TRUE,86,"MCO"
"59142","Delta",TRUE,135,"SFO"
"59143","Delta",TRUE,313,"SLC"
"59144","Delta",TRUE,123,"LAS"
"59145","Delta",TRUE,56,"SLC"
"59146","Delta",TRUE,336,"SEA"
"59147","Delta",TRUE,75,"SAT"
"59148","Delta",TRUE,144,"PHX"
"59149","Delta",FALSE,16,"SJU"
"59150","JetBlue",TRUE,178,"PBI"
"59151","JetBlue",TRUE,105,"FLL"
"59152","JetBlue",TRUE,396,"BTV"
"59153","JetBlue",TRUE,195,"SEA"
"59154","JetBlue",TRUE,53,"BUF"
"59155","JetBlue",TRUE,224,"BUR"
"59156","JetBlue",TRUE,66,"PHX"
"59157","JetBlue",TRUE,317,"ORD"
"59158","JetBlue",TRUE,97,"ABQ"
"59159","JetBlue",TRUE,70,"SFO"
"59160","JetBlue",FALSE,29,"PDX"
"59161","Delta",TRUE,38,"LAX"
"59162","JetBlue",TRUE,137,"SMF"
"59163","JetBlue",TRUE,190,"TPA"
"59164","JetBlue",TRUE,124,"AUS"
"59165","JetBlue",TRUE,97,"DEN"
"59166","JetBlue",TRUE,151,"LAX"
"59167","JetBlue",TRUE,176,"ORD"
"59168","JetBlue",TRUE,360,"CLT"
"59169","JetBlue",TRUE,350,"RDU"
"59170","JetBlue",TRUE,117,"SJU"
"59171","JetBlue",TRUE,93,"MCO"
"59172","JetBlue",TRUE,73,"BTV"
"59173","Delta",TRUE,172,"BOS"
"59174","JetBlue",TRUE,223,"BOS"
"59175","JetBlue",FALSE,1,"SJU"
"59176","JetBlue",FALSE,0,"BQN"
